key,value
72483.0,"{""AN3"":0.58252,""AN4"":1.3671,""AN5"":-1.2141,""AN6"":-1.5912,""AN7"":7.4115,""AN8"":0.99002,""AN9"":4.5462,""AN10"":0.20013,""SPEED"":6.681663924245001E-4,""ID"":738.0,""TIMESTAMP"":""2020-06-09 11:56:56""}"
70641.0,"{""AN3"":1.2718,""AN4"":0.10545,""AN5"":2.5538,""AN6"":5.9373,""AN7"":-1.626,""AN8"":-17.215,""AN9"":-3.7338,""AN10"":-6.2172,""SPEED"":2.025856448618497E-4,""ID"":552.0,""TIMESTAMP"":""2020-06-09 11:53:50""}"
71106.0,"{""AN3"":-0.65649,""AN4"":-3.7603,""AN5"":-8.2456,""AN6"":-8.9464,""AN7"":-0.92798,""AN8"":-2.9537,""AN9"":11.763,""AN10"":-0.042532,""SPEED"":8.338216757462505E-4,""ID"":668.0,""TIMESTAMP"":""2020-06-09 11:55:46""}"
91642.0,"{""AN3"":-5.4639,""AN4"":-0.25805,""AN5"":-0.64452,""AN6"":-6.7998,""AN7"":-0.92715,""AN8"":6.5127,""AN9"":0.51846,""AN10"":4.3881,""SPEED"":1.3890765163950458E-4,""ID"":532.0,""TIMESTAMP"":""2020-06-09 11:53:30""}"
46890.0,"{""AN3"":-0.24587,""AN4"":4.9932,""AN5"":-6.6014,""AN6"":2.8472,""AN7"":-7.1559,""AN8"":-3.4146,""AN9"":0.42196,""AN10"":1.3766,""SPEED"":1.0561546735388405E-4,""ID"":693.0,""TIMESTAMP"":""2020-06-09 11:56:11""}"
39262.0,"{""AN3"":3.6272,""AN4"":-2.9703,""AN5"":-4.9792,""AN6"":-2.3362,""AN7"":-3.0151,""AN8"":1.9178,""AN9"":-3.369,""AN10"":-5.2024,""SPEED"":6.989602069513915E-4,""ID"":578.0,""TIMESTAMP"":""2020-06-09 11:54:16""}"
97943.0,"{""AN3"":-1.578,""AN4"":3.9147,""AN5"":4.1827,""AN6"":3.3511,""AN7"":-5.8477,""AN8"":7.8688,""AN9"":2.8796,""AN10"":-6.9531,""SPEED"":2.5996893186157934E-4,""ID"":520.0,""TIMESTAMP"":""2020-06-09 11:53:18""}"
98265.0,"{""AN3"":1.2033,""AN4"":3.2143,""AN5"":-2.3668,""AN6"":-2.4334,""AN7"":4.3179,""AN8"":1.3308,""AN9"":-0.75019,""AN10"":6.8444,""SPEED"":7.770606936032329E-4,""ID"":531.0,""TIMESTAMP"":""2020-06-09 11:53:29""}"
22411.0,"{""AN3"":1.1006,""AN4"":1.0222,""AN5"":0.61863,""AN6"":-6.611,""AN7"":0.58958,""AN8"":-4.7561,""AN9"":6.272,""AN10"":1.1851,""SPEED"":9.758348435199794E-4,""ID"":603.0,""TIMESTAMP"":""2020-06-09 11:54:41""}"
67294.0,"{""AN3"":3.4477,""AN4"":-7.3145,""AN5"":4.5165,""AN6"":2.235,""AN7"":0.73582,""AN8"":8.121,""AN9"":7.8255,""AN10"":0.44309,""SPEED"":8.280283435850487E-4,""ID"":574.0,""TIMESTAMP"":""2020-06-09 11:54:12""}"
59317.0,"{""AN3"":-2.637,""AN4"":-2.287,""AN5"":0.73598,""AN6"":8.3019,""AN7"":0.061397,""AN8"":4.1401,""AN9"":3.5876,""AN10"":-1.3814,""SPEED"":6.867464745494439E-4,""ID"":522.0,""TIMESTAMP"":""2020-06-09 11:53:20""}"
48860.0,"{""AN3"":0.61583,""AN4"":0.24091,""AN5"":0.84329,""AN6"":-0.3062,""AN7"":-0.44846,""AN8"":2.9402,""AN9"":-0.95957,""AN10"":-1.077,""SPEED"":6.692246031430039E-4,""ID"":617.0,""TIMESTAMP"":""2020-06-09 11:54:55""}"
18615.0,"{""AN3"":-2.2169,""AN4"":1.1938,""AN5"":4.0442,""AN6"":6.3261,""AN7"":0.83291,""AN8"":-5.5748,""AN9"":7.9853,""AN10"":-9.0876,""SPEED"":2.7163608990048393E-4,""ID"":677.0,""TIMESTAMP"":""2020-06-09 11:55:55""}"
67631.0,"{""AN3"":0.23306,""AN4"":0.60104,""AN5"":-3.185,""AN6"":-3.3435,""AN7"":-0.81768,""AN8"":-2.1715,""AN9"":-3.9038,""AN10"":3.9041,""SPEED"":8.407149128318196E-4,""ID"":508.0,""TIMESTAMP"":""2020-06-09 11:53:06""}"
64646.0,"{""AN3"":4.5047,""AN4"":-1.5213,""AN5"":0.46849,""AN6"":-3.142,""AN7"":-0.17432,""AN8"":-3.3506,""AN9"":-9.3389,""AN10"":5.3161,""SPEED"":1.5313387585502548E-4,""ID"":562.0,""TIMESTAMP"":""2020-06-09 11:54:00""}"
31244.0,"{""AN3"":-0.040278,""AN4"":0.55607,""AN5"":5.1446,""AN6"":3.2442,""AN7"":2.877,""AN8"":4.4744,""AN9"":3.4969,""AN10"":3.3844,""SPEED"":4.4390016504628204E-4,""ID"":677.0,""TIMESTAMP"":""2020-06-09 11:55:55""}"
19210.0,"{""AN3"":4.2404,""AN4"":-4.7494,""AN5"":2.0703,""AN6"":0.97321,""AN7"":-0.88919,""AN8"":4.5972,""AN9"":-1.6523,""AN10"":3.1876,""SPEED"":8.42303345478306E-4,""ID"":718.0,""TIMESTAMP"":""2020-06-09 11:56:36""}"
22252.0,"{""AN3"":-0.97216,""AN4"":-0.77929,""AN5"":-1.6115,""AN6"":-1.318,""AN7"":-1.9995,""AN8"":-2.3539,""AN9"":-2.1885,""AN10"":-1.4404,""SPEED"":1.5473741748104909E-4,""ID"":568.0,""TIMESTAMP"":""2020-06-09 11:54:06""}"
33842.0,"{""AN3"":-0.15416,""AN4"":2.7481,""AN5"":9.6935,""AN6"":-1.8332,""AN7"":1.434,""AN8"":-0.5365,""AN9"":6.1112,""AN10"":-2.2416,""SPEED"":2.3193068541420837E-4,""ID"":563.0,""TIMESTAMP"":""2020-06-09 11:54:01""}"
21008.0,"{""AN3"":0.65019,""AN4"":1.7088,""AN5"":-9.2618,""AN6"":-0.80095,""AN7"":-3.3125,""AN8"":2.4655,""AN9"":-14.188,""AN10"":-5.6115,""SPEED"":7.08212021676361E-5,""ID"":673.0,""TIMESTAMP"":""2020-06-09 11:55:51""}"
4540.0,"{""AN3"":-2.4744,""AN4"":-1.5178,""AN5"":-2.9788,""AN6"":-0.15681,""AN7"":1.273,""AN8"":-10.584,""AN9"":-8.1208,""AN10"":-3.7748,""SPEED"":8.245803896357421E-4,""ID"":607.0,""TIMESTAMP"":""2020-06-09 11:54:45""}"
63305.0,"{""AN3"":0.88191,""AN4"":1.2331,""AN5"":0.12245,""AN6"":9.9261,""AN7"":2.6245,""AN8"":1.066,""AN9"":-7.7276,""AN10"":-6.6698,""SPEED"":5.24243745308901E-4,""ID"":717.0,""TIMESTAMP"":""2020-06-09 11:56:35""}"
4116.0,"{""AN3"":-5.2722,""AN4"":-3.9746,""AN5"":0.62267,""AN6"":-6.4712,""AN7"":-1.2678,""AN8"":-0.3059,""AN9"":-7.6497,""AN10"":1.0587,""SPEED"":3.86485135539846E-4,""ID"":559.0,""TIMESTAMP"":""2020-06-09 11:53:57""}"
87572.0,"{""AN3"":-2.4176,""AN4"":-0.93182,""AN5"":3.5084,""AN6"":0.74704,""AN7"":-5.8203,""AN8"":1.8544,""AN9"":-11.335,""AN10"":5.4824,""SPEED"":4.82023659952959E-4,""ID"":594.0,""TIMESTAMP"":""2020-06-09 11:54:32""}"
98582.0,"{""AN3"":1.0647,""AN4"":0.22368,""AN5"":2.01,""AN6"":-2.6759,""AN7"":0.82886,""AN8"":1.0151,""AN9"":-2.6105,""AN10"":-6.3651,""SPEED"":3.51533578691215E-4,""ID"":539.0,""TIMESTAMP"":""2020-06-09 11:53:37""}"
88928.0,"{""AN3"":-2.4303,""AN4"":-2.5609,""AN5"":-8.9736,""AN6"":4.5716,""AN7"":-4.4078,""AN8"":4.9278,""AN9"":-16.647,""AN10"":3.2871,""SPEED"":7.269728160796983E-4,""ID"":676.0,""TIMESTAMP"":""2020-06-09 11:55:54""}"
31151.0,"{""AN3"":2.8883,""AN4"":-4.7807,""AN5"":4.0065,""AN6"":2.2445,""AN7"":1.0485,""AN8"":4.6034,""AN9"":10.826,""AN10"":3.1346,""SPEED"":7.4034318143605E-4,""ID"":528.0,""TIMESTAMP"":""2020-06-09 11:53:26""}"
80029.0,"{""AN3"":-4.8015,""AN4"":-0.21561,""AN5"":5.8781,""AN6"":3.9711,""AN7"":-5.9248,""AN8"":-0.52968,""AN9"":4.6991,""AN10"":-5.9258,""SPEED"":6.439005436828879E-4,""ID"":581.0,""TIMESTAMP"":""2020-06-09 11:54:19""}"
36585.0,"{""AN3"":-2.1357,""AN4"":-2.1664,""AN5"":-5.3234,""AN6"":-5.5932,""AN7"":1.517,""AN8"":-1.9463,""AN9"":-12.763,""AN10"":-0.98807,""SPEED"":7.504688522485758E-4,""ID"":675.0,""TIMESTAMP"":""2020-06-09 11:55:53""}"
73135.0,"{""AN3"":-0.83407,""AN4"":2.9822,""AN5"":1.9203,""AN6"":4.5408,""AN7"":-4.3589,""AN8"":-16.548,""AN9"":-4.6554,""AN10"":0.22797,""SPEED"":1.977967368406237E-4,""ID"":501.0,""TIMESTAMP"":""2020-06-09 11:52:59""}"
56865.0,"{""AN3"":-2.3307,""AN4"":1.0361,""AN5"":-0.32894,""AN6"":2.4413,""AN7"":2.4877,""AN8"":-0.4633,""AN9"":-2.82,""AN10"":-9.7387,""SPEED"":9.635147718961618E-4,""ID"":539.0,""TIMESTAMP"":""2020-06-09 11:53:37""}"
6950.0,"{""AN3"":2.0711,""AN4"":0.59642,""AN5"":0.80095,""AN6"":2.191,""AN7"":-6.5704,""AN8"":-1.959,""AN9"":-8.4677,""AN10"":-2.0274,""SPEED"":4.158134749699383E-4,""ID"":518.0,""TIMESTAMP"":""2020-06-09 11:53:16""}"
91614.0,"{""AN3"":4.5122,""AN4"":-1.6083,""AN5"":-3.6162,""AN6"":-7.7435,""AN7"":1.8964,""AN8"":-0.53698,""AN9"":5.102,""AN10"":-1.2513,""SPEED"":8.997426771841924E-4,""ID"":737.0,""TIMESTAMP"":""2020-06-09 11:56:55""}"
45260.0,"{""AN3"":-5.6911,""AN4"":-2.416,""AN5"":2.9288,""AN6"":0.12914,""AN7"":4.4287,""AN8"":-0.81578,""AN9"":4.6646,""AN10"":-2.9509,""SPEED"":6.5901122464145925E-6,""ID"":546.0,""TIMESTAMP"":""2020-06-09 11:53:44""}"
81513.0,"{""AN3"":-1.4945,""AN4"":1.7634,""AN5"":-1.3514,""AN6"":-5.8082,""AN7"":4.6425,""AN8"":2.6204,""AN9"":-1.4512,""AN10"":2.1875,""SPEED"":6.415761004641063E-5,""ID"":516.0,""TIMESTAMP"":""2020-06-09 11:53:14""}"
16868.0,"{""AN3"":2.0788,""AN4"":0.095677,""AN5"":-0.74938,""AN6"":0.22833,""AN7"":0.93821,""AN8"":-2.9377,""AN9"":8.7492,""AN10"":3.948,""SPEED"":7.781322785510304E-4,""ID"":746.0,""TIMESTAMP"":""2020-06-09 11:57:04""}"
90915.0,"{""AN3"":-2.9659,""AN4"":-5.7365,""AN5"":4.912,""AN6"":9.7542,""AN7"":0.63872,""AN8"":-6.3744,""AN9"":9.0937,""AN10"":-5.5436,""SPEED"":2.4163878918670323E-4,""ID"":709.0,""TIMESTAMP"":""2020-06-09 11:56:27""}"
94222.0,"{""AN3"":3.1778,""AN4"":-1.9145,""AN5"":1.2887,""AN6"":2.0932,""AN7"":5.5375,""AN8"":-3.9481,""AN9"":-15.584,""AN10"":5.7912,""SPEED"":5.877991861576376E-4,""ID"":722.0,""TIMESTAMP"":""2020-06-09 11:56:40""}"
53086.0,"{""AN3"":-1.2115,""AN4"":3.7547,""AN5"":-6.7611,""AN6"":-9.14,""AN7"":3.4397,""AN8"":-4.2463,""AN9"":3.1994,""AN10"":4.1287,""SPEED"":2.4552360428561947E-4,""ID"":587.0,""TIMESTAMP"":""2020-06-09 11:54:25""}"
97495.0,"{""AN3"":-4.8085,""AN4"":1.1844,""AN5"":-0.42683,""AN6"":1.2492,""AN7"":-5.6505,""AN8"":-6.5473,""AN9"":6.8084,""AN10"":-8.9816,""SPEED"":9.520078148665773E-4,""ID"":728.0,""TIMESTAMP"":""2020-06-09 11:56:46""}"
15641.0,"{""AN3"":-1.4077,""AN4"":-1.0475,""AN5"":-2.0335,""AN6"":3.0962,""AN7"":4.109,""AN8"":-7.5277,""AN9"":-9.9344,""AN10"":4.2416,""SPEED"":1.444996782157587E-4,""ID"":628.0,""TIMESTAMP"":""2020-06-09 11:55:06""}"
40003.0,"{""AN3"":3.7055,""AN4"":1.6581,""AN5"":-8.8592,""AN6"":-4.4439,""AN7"":-4.1784,""AN8"":-13.083,""AN9"":-6.9954,""AN10"":2.7508,""SPEED"":3.7140156732817786E-4,""ID"":711.0,""TIMESTAMP"":""2020-06-09 11:56:29""}"
35960.0,"{""AN3"":3.4107,""AN4"":-1.0191,""AN5"":-8.2091,""AN6"":3.7601,""AN7"":0.83791,""AN8"":4.7497,""AN9"":1.0818,""AN10"":-1.7204,""SPEED"":4.0238864850028055E-4,""ID"":547.0,""TIMESTAMP"":""2020-06-09 11:53:45""}"
84900.0,"{""AN3"":-0.96473,""AN4"":0.80867,""AN5"":-3.2369,""AN6"":-0.83892,""AN7"":0.87265,""AN8"":10.368,""AN9"":8.6648,""AN10"":0.75348,""SPEED"":9.382595692784529E-4,""ID"":522.0,""TIMESTAMP"":""2020-06-09 11:53:20""}"
35181.0,"{""AN3"":-2.0839,""AN4"":-0.69231,""AN5"":0.92087,""AN6"":-2.6333,""AN7"":2.0689,""AN8"":1.5546,""AN9"":0.10563,""AN10"":1.7675,""SPEED"":7.524544237670284E-4,""ID"":652.0,""TIMESTAMP"":""2020-06-09 11:55:30""}"
23557.0,"{""AN3"":1.4147,""AN4"":-3.4173,""AN5"":-5.4486,""AN6"":-2.6127,""AN7"":-2.7885,""AN8"":-9.9657,""AN9"":6.4357,""AN10"":-3.3335,""SPEED"":6.714312085682432E-4,""ID"":704.0,""TIMESTAMP"":""2020-06-09 11:56:22""}"
53490.0,"{""AN3"":0.80713,""AN4"":1.5092,""AN5"":-5.1487,""AN6"":-0.47283,""AN7"":-1.7965,""AN8"":1.2746,""AN9"":1.1495,""AN10"":-0.84258,""SPEED"":5.360944634614451E-4,""ID"":525.0,""TIMESTAMP"":""2020-06-09 11:53:23""}"
89858.0,"{""AN3"":3.3985,""AN4"":-2.8817,""AN5"":0.87021,""AN6"":2.2332,""AN7"":-4.1596,""AN8"":-2.3586,""AN9"":-4.4661,""AN10"":-4.0538,""SPEED"":9.520238313510355E-4,""ID"":664.0,""TIMESTAMP"":""2020-06-09 11:55:42""}"
47724.0,"{""AN3"":-1.9754,""AN4"":6.1877,""AN5"":-3.006,""AN6"":-6.0957,""AN7"":-3.9362,""AN8"":-0.7787,""AN9"":-1.1041,""AN10"":-1.2461,""SPEED"":3.0867680718459377E-4,""ID"":685.0,""TIMESTAMP"":""2020-06-09 11:56:03""}"
76945.0,"{""AN3"":3.803,""AN4"":-0.10501,""AN5"":-0.12007,""AN6"":3.8537,""AN7"":-2.8854,""AN8"":1.3984,""AN9"":-4.1857,""AN10"":-7.3716,""SPEED"":6.234727836664174E-4,""ID"":614.0,""TIMESTAMP"":""2020-06-09 11:54:52""}"
31277.0,"{""AN3"":1.8744,""AN4"":3.2825,""AN5"":2.316,""AN6"":8.0627,""AN7"":-1.3889,""AN8"":1.3969,""AN9"":1.5955,""AN10"":2.4898,""SPEED"":5.948152627336013E-4,""ID"":582.0,""TIMESTAMP"":""2020-06-09 11:54:20""}"
83342.0,"{""AN3"":1.6044,""AN4"":-4.0515,""AN5"":10.068,""AN6"":4.878,""AN7"":2.5804,""AN8"":6.6731,""AN9"":4.7919,""AN10"":0.9076,""SPEED"":3.570210593274131E-4,""ID"":537.0,""TIMESTAMP"":""2020-06-09 11:53:35""}"
69502.0,"{""AN3"":1.1848,""AN4"":-1.0953,""AN5"":1.0453,""AN6"":1.474,""AN7"":1.5474,""AN8"":2.7694,""AN9"":-3.472,""AN10"":0.44559,""SPEED"":9.087117926078488E-4,""ID"":594.0,""TIMESTAMP"":""2020-06-09 11:54:32""}"
60979.0,"{""AN3"":-1.4199,""AN4"":3.4951,""AN5"":6.0767,""AN6"":1.5822,""AN7"":-2.1768,""AN8"":-3.5698,""AN9"":-0.0067512,""AN10"":5.5198,""SPEED"":1.2206664082181573E-4,""ID"":716.0,""TIMESTAMP"":""2020-06-09 11:56:34""}"
98814.0,"{""AN3"":-1.6029,""AN4"":-0.91477,""AN5"":6.1577,""AN6"":-5.3013,""AN7"":-0.74605,""AN8"":3.845,""AN9"":-1.1339,""AN10"":2.9033,""SPEED"":4.2146194759929665E-4,""ID"":522.0,""TIMESTAMP"":""2020-06-09 11:53:20""}"
88786.0,"{""AN3"":1.2932,""AN4"":-4.2945,""AN5"":-1.2147,""AN6"":-2.0774,""AN7"":-7.4146,""AN8"":5.4216,""AN9"":-5.0166,""AN10"":-4.2232,""SPEED"":5.843020122198818E-4,""ID"":640.0,""TIMESTAMP"":""2020-06-09 11:55:18""}"
71901.0,"{""AN3"":-1.8858,""AN4"":1.1837,""AN5"":-0.82561,""AN6"":-7.8229,""AN7"":1.8644,""AN8"":2.4932,""AN9"":9.1978,""AN10"":-0.97663,""SPEED"":9.90367879822755E-4,""ID"":667.0,""TIMESTAMP"":""2020-06-09 11:55:45""}"
17079.0,"{""AN3"":-0.72896,""AN4"":2.4152,""AN5"":-3.1323,""AN6"":-5.22,""AN7"":-6.0629,""AN8"":-4.7837,""AN9"":8.9655,""AN10"":-6.1457,""SPEED"":1.1884618492436471E-4,""ID"":593.0,""TIMESTAMP"":""2020-06-09 11:54:31""}"
91312.0,"{""AN3"":0.22501,""AN4"":2.3621,""AN5"":-3.2716,""AN6"":5.2533,""AN7"":0.35994,""AN8"":-5.473,""AN9"":-5.981,""AN10"":0.16941,""SPEED"":4.895652467226118E-4,""ID"":555.0,""TIMESTAMP"":""2020-06-09 11:53:53""}"
68735.0,"{""AN3"":-0.80232,""AN4"":1.6533,""AN5"":0.85479,""AN6"":5.7927,""AN7"":-3.7486,""AN8"":6.897,""AN9"":-14.791,""AN10"":2.4698,""SPEED"":9.362129149610267E-4,""ID"":704.0,""TIMESTAMP"":""2020-06-09 11:56:22""}"
95441.0,"{""AN3"":2.4013,""AN4"":-0.079949,""AN5"":8.6575,""AN6"":5.7128,""AN7"":5.3583,""AN8"":-8.1947,""AN9"":11.846,""AN10"":1.2925,""SPEED"":3.7840298276635355E-4,""ID"":595.0,""TIMESTAMP"":""2020-06-09 11:54:33""}"
95696.0,"{""AN3"":5.1989,""AN4"":4.3288,""AN5"":-1.0651,""AN6"":-2.2537,""AN7"":1.6637,""AN8"":8.02,""AN9"":0.78125,""AN10"":-5.795,""SPEED"":3.416623445080491E-5,""ID"":728.0,""TIMESTAMP"":""2020-06-09 11:56:46""}"
81709.0,"{""AN3"":-0.54402,""AN4"":4.2099,""AN5"":1.9933,""AN6"":3.1991,""AN7"":3.7136,""AN8"":-1.6588,""AN9"":1.7688,""AN10"":-4.8443,""SPEED"":8.733566943353548E-4,""ID"":516.0,""TIMESTAMP"":""2020-06-09 11:53:14""}"
85133.0,"{""AN3"":4.3126,""AN4"":-0.37306,""AN5"":-8.2131,""AN6"":-7.856,""AN7"":13.923,""AN8"":11.733,""AN9"":23.854,""AN10"":1.9252,""SPEED"":9.98387072830014E-4,""ID"":676.0,""TIMESTAMP"":""2020-06-09 11:55:54""}"
97974.0,"{""AN3"":-2.8036,""AN4"":0.45543,""AN5"":-1.0083,""AN6"":1.9141,""AN7"":2.4678,""AN8"":13.784,""AN9"":-1.1358,""AN10"":6.4643,""SPEED"":9.104778991973315E-4,""ID"":521.0,""TIMESTAMP"":""2020-06-09 11:53:19""}"
33157.0,"{""AN3"":-0.30974,""AN4"":-0.63314,""AN5"":-4.6985,""AN6"":2.2354,""AN7"":0.93893,""AN8"":-1.8005,""AN9"":-2.6851,""AN10"":3.5468,""SPEED"":1.1493567259546312E-5,""ID"":681.0,""TIMESTAMP"":""2020-06-09 11:55:59""}"
28207.0,"{""AN3"":4.3658,""AN4"":0.84699,""AN5"":2.9827,""AN6"":6.0416,""AN7"":0.371,""AN8"":-6.8678,""AN9"":1.3601,""AN10"":-9.1057,""SPEED"":6.43532257745875E-4,""ID"":702.0,""TIMESTAMP"":""2020-06-09 11:56:20""}"
80294.0,"{""AN3"":1.489,""AN4"":-1.3298,""AN5"":-0.46073,""AN6"":-2.5252,""AN7"":-2.7709,""AN8"":-6.4234,""AN9"":1.4187,""AN10"":-1.9492,""SPEED"":6.101386950001471E-4,""ID"":651.0,""TIMESTAMP"":""2020-06-09 11:55:29""}"
46150.0,"{""AN3"":-2.8108,""AN4"":2.3298,""AN5"":-1.9263,""AN6"":-3.7884,""AN7"":1.7883,""AN8"":-15.818,""AN9"":-2.0353,""AN10"":4.6345,""SPEED"":9.266496080368342E-4,""ID"":650.0,""TIMESTAMP"":""2020-06-09 11:55:28""}"
88569.0,"{""AN3"":-0.76205,""AN4"":4.4541,""AN5"":-10.513,""AN6"":0.38238,""AN7"":2.2803,""AN8"":-10.032,""AN9"":7.328,""AN10"":-0.59203,""SPEED"":8.539818775576729E-4,""ID"":729.0,""TIMESTAMP"":""2020-06-09 11:56:47""}"
10181.0,"{""AN3"":-3.3923,""AN4"":0.73675,""AN5"":-0.65492,""AN6"":4.6782,""AN7"":-2.4552,""AN8"":5.0371,""AN9"":-9.7349,""AN10"":4.781,""SPEED"":9.959693089853431E-4,""ID"":567.0,""TIMESTAMP"":""2020-06-09 11:54:05""}"
41042.0,"{""AN3"":1.9856,""AN4"":-0.62967,""AN5"":0.61582,""AN6"":5.1567,""AN7"":0.79067,""AN8"":-10.211,""AN9"":3.248,""AN10"":-0.7032,""SPEED"":2.555314213890588E-4,""ID"":658.0,""TIMESTAMP"":""2020-06-09 11:55:36""}"
93138.0,"{""AN3"":0.79349,""AN4"":-4.0308,""AN5"":-3.4606,""AN6"":-6.3531,""AN7"":3.7583,""AN8"":1.6514,""AN9"":-4.3771,""AN10"":-4.8711,""SPEED"":7.794209431916295E-4,""ID"":682.0,""TIMESTAMP"":""2020-06-09 11:56:00""}"
85250.0,"{""AN3"":1.6431,""AN4"":0.085876,""AN5"":-6.009,""AN6"":-6.0051,""AN7"":1.1439,""AN8"":17.503,""AN9"":16.262,""AN10"":4.6049,""SPEED"":5.870389144735466E-5,""ID"":619.0,""TIMESTAMP"":""2020-06-09 11:54:57""}"
6394.0,"{""AN3"":6.5426,""AN4"":-7.9131,""AN5"":0.83167,""AN6"":1.9662,""AN7"":-0.19074,""AN8"":-3.3948,""AN9"":7.6321,""AN10"":-1.6168,""SPEED"":2.3048803945013242E-4,""ID"":660.0,""TIMESTAMP"":""2020-06-09 11:55:38""}"
98154.0,"{""AN3"":3.354,""AN4"":0.098128,""AN5"":6.5176,""AN6"":10.908,""AN7"":-4.2295,""AN8"":-19.319,""AN9"":-9.0952,""AN10"":-1.4863,""SPEED"":4.620140223545675E-4,""ID"":526.0,""TIMESTAMP"":""2020-06-09 11:53:24""}"
27364.0,"{""AN3"":5.983,""AN4"":-3.4218,""AN5"":2.0741,""AN6"":-4.4669,""AN7"":-0.84874,""AN8"":-4.2877,""AN9"":-6.6028,""AN10"":-1.1805,""SPEED"":7.575277750179308E-4,""ID"":649.0,""TIMESTAMP"":""2020-06-09 11:55:27""}"
89263.0,"{""AN3"":-3.9135,""AN4"":0.61317,""AN5"":4.829,""AN6"":4.8728,""AN7"":-3.857,""AN8"":4.3536,""AN9"":-2.76,""AN10"":-3.4786,""SPEED"":7.996266628709092E-5,""ID"":600.0,""TIMESTAMP"":""2020-06-09 11:54:38""}"
63854.0,"{""AN3"":0.18908,""AN4"":-4.6323,""AN5"":1.928,""AN6"":5.0804,""AN7"":-4.3905,""AN8"":-2.0396,""AN9"":-15.191,""AN10"":-3.8651,""SPEED"":4.708402148910622E-4,""ID"":568.0,""TIMESTAMP"":""2020-06-09 11:54:06""}"
24874.0,"{""AN3"":2.4981,""AN4"":2.7777,""AN5"":-4.1252,""AN6"":-0.36597,""AN7"":-0.096737,""AN8"":-3.3459,""AN9"":-5.7708,""AN10"":-2.8125,""SPEED"":1.0658102528850133E-4,""ID"":726.0,""TIMESTAMP"":""2020-06-09 11:56:44""}"
43396.0,"{""AN3"":-2.8673,""AN4"":2.3071,""AN5"":-1.07,""AN6"":-6.8689,""AN7"":2.5066,""AN8"":3.8646,""AN9"":5.4162,""AN10"":4.2128,""SPEED"":6.147906900123263E-4,""ID"":526.0,""TIMESTAMP"":""2020-06-09 11:53:24""}"
67276.0,"{""AN3"":-4.7164,""AN4"":-5.0832,""AN5"":-0.76615,""AN6"":1.9964,""AN7"":-0.14719,""AN8"":-2.3543,""AN9"":12.982,""AN10"":0.78064,""SPEED"":6.326333997478216E-4,""ID"":618.0,""TIMESTAMP"":""2020-06-09 11:54:56""}"
6433.0,"{""AN3"":-1.8231,""AN4"":-0.47467,""AN5"":-1.2869,""AN6"":-5.6916,""AN7"":-0.70393,""AN8"":-0.89185,""AN9"":-0.06177,""AN10"":4.4893,""SPEED"":9.258810787870811E-4,""ID"":524.0,""TIMESTAMP"":""2020-06-09 11:53:22""}"
12467.0,"{""AN3"":-1.1674,""AN4"":-1.0933,""AN5"":1.6466,""AN6"":-5.5927,""AN7"":-4.2256,""AN8"":0.32095,""AN9"":-6.7165,""AN10"":8.8875,""SPEED"":9.448587096642313E-5,""ID"":747.0,""TIMESTAMP"":""2020-06-09 11:57:05""}"
95516.0,"{""AN3"":-0.70927,""AN4"":0.89872,""AN5"":-4.8937,""AN6"":-0.90708,""AN7"":4.6907,""AN8"":-6.5816,""AN9"":-4.057,""AN10"":-8.5193,""SPEED"":1.6401476015917216E-4,""ID"":564.0,""TIMESTAMP"":""2020-06-09 11:54:02""}"
94242.0,"{""AN3"":-1.2134,""AN4"":1.906,""AN5"":11.617,""AN6"":-1.1276,""AN7"":-5.5574,""AN8"":3.7517,""AN9"":11.505,""AN10"":-0.90437,""SPEED"":2.5802792672539475E-4,""ID"":582.0,""TIMESTAMP"":""2020-06-09 11:54:20""}"
40779.0,"{""AN3"":0.99712,""AN4"":-4.9936,""AN5"":-3.8918,""AN6"":-9.813,""AN7"":3.4315,""AN8"":4.1651,""AN9"":-2.9802,""AN10"":5.9924,""SPEED"":6.64627858218742E-4,""ID"":709.0,""TIMESTAMP"":""2020-06-09 11:56:27""}"
88973.0,"{""AN3"":2.5013,""AN4"":0.51903,""AN5"":1.417,""AN6"":-4.3502,""AN7"":-7.2236,""AN8"":-0.64917,""AN9"":-7.0639,""AN10"":-2.4153,""SPEED"":8.746412523175627E-4,""ID"":689.0,""TIMESTAMP"":""2020-06-09 11:56:07""}"
83596.0,"{""AN3"":-0.92873,""AN4"":2.7464,""AN5"":-0.53439,""AN6"":-2.8452,""AN7"":-1.0566,""AN8"":12.471,""AN9"":-3.8565,""AN10"":7.139,""SPEED"":3.6027096646495916E-4,""ID"":609.0,""TIMESTAMP"":""2020-06-09 11:54:47""}"
68014.0,"{""AN3"":1.0254,""AN4"":2.9289,""AN5"":-5.4862,""AN6"":-4.5836,""AN7"":6.6693,""AN8"":-11.426,""AN9"":9.7098,""AN10"":-1.458,""SPEED"":3.141836955071623E-4,""ID"":514.0,""TIMESTAMP"":""2020-06-09 11:53:12""}"
35801.0,"{""AN3"":7.6482,""AN4"":-4.4447,""AN5"":3.5807,""AN6"":-0.037256,""AN7"":-0.34137,""AN8"":-1.3397,""AN9"":1.3861,""AN10"":-1.2815,""SPEED"":2.0503847268739728E-4,""ID"":736.0,""TIMESTAMP"":""2020-06-09 11:56:54""}"
