ID,AN3,AN4,AN5,AN6,AN7,AN8,AN9,AN10,SPEED,TORQUE,TIMESTAMP,status
688.0,0.22259,-1.1961,-5.3552,2.6078,-2.77,-1.3158,-1.5963,-2.9946,4.1317743365414827E-4,null,2020-06-09T11:56:06.000Z,damaged
417.0,-1.3841,0.14792,-0.48712,0.39766,0.16434,-2.8741,-3.2465,-2.0165,6.3931E-4,null,2020-05-18T11:09:41.000Z,healthy
550.0,0.87381,0.93948,2.806,2.7786,-0.41396,-6.6457,-3.872,1.6946,9.666627636978954E-4,null,2020-06-09T11:53:48.000Z,damaged
742.0,-2.022,-2.5792,-0.84544,-1.3864,2.0825,7.5561,-1.6868,-1.0892,1.5154656118596842E-4,null,2020-06-09T11:57:00.000Z,damaged
187.0,0.39096,-2.4068,-0.91376,-1.3105,1.184,-4.0463,0.5147,2.7715,6.1487E-4,null,2020-06-05T05:55:08.000Z,healthy
624.0,-3.6064,0.15206,1.3089,3.1032,-2.7637,2.9262,-16.639,4.4052,1.5758889925618136E-4,null,2020-06-09T11:55:02.000Z,damaged
440.0,0.75252,1.2534,1.1612,-2.3136,-4.5112,-4.1117,-2.6477,1.8349,-0.14861,null,2020-05-26T03:08:35.000Z,healthy
460.0,-0.72908,0.13032,-0.35915,5.1531,3.6176,-6.2363,-3.1103,-2.5506,5.8142E-4,null,2020-05-30T14:40:40.000Z,healthy
273.0,-0.7213,1.8431,2.7314,-1.7978,-3.7859,-1.7795,-1.3358,-1.6538,6.4059E-4,null,2020-05-11T00:15:52.000Z,healthy
607.0,1.4163,-1.0052,-0.15739,0.94686,-8.4227,-1.0357,-3.1376,-2.2458,8.635842791685299E-4,null,2020-06-09T11:54:45.000Z,damaged
388.0,2.0328,0.88986,-2.7057,-0.28494,-0.98176,-3.4519,0.47447,-1.6895,0.011677,null,2020-05-27T13:14:00.000Z,healthy
745.0,4.5452,1.2601,-5.6281,7.8063,3.6483,-6.862,7.3265,3.9456,7.575697586653865E-4,null,2020-06-09T11:57:03.000Z,damaged
440.0,-0.77006,0.59786,2.6962,-0.11707,6.0426,3.7497,-2.1343,-1.7163,6.4574E-4,null,2020-06-04T22:12:50.000Z,healthy
522.0,0.98491,-3.0089,3.7069,6.4851,-1.2427,-9.6058,-2.339,-6.3532,5.552017221795939E-4,null,2020-06-09T11:53:20.000Z,damaged
196.0,-2.0893,-1.1533,0.56842,-2.5581,-1.4036,3.6305,-2.3598,-0.47595,6.4574E-4,null,2020-06-04T12:33:21.000Z,healthy
718.0,1.8436,-0.81495,3.6644,2.4366,-1.1677,1.5828,11.351,1.7674,4.88141226759109E-6,null,2020-06-09T11:56:36.000Z,damaged
575.0,4.2764,5.0939,-3.8416,-0.21611,-1.2865,3.8914,0.68574,3.048,6.47961388752154E-5,null,2020-06-09T11:54:13.000Z,damaged
612.0,-1.0823,0.30829,-3.9588,-2.2805,3.3984,-5.3096,-2.6283,3.245,1.675345842118664E-4,null,2020-06-09T11:54:50.000Z,damaged
517.0,-1.1914,-2.8364,-6.6169,-10.362,2.745,-10.429,4.5686,7.8053,1.190560119428289E-4,null,2020-06-09T11:53:15.000Z,damaged
586.0,-0.66546,-2.8886,2.2517,8.9358,-1.2872,12.816,-8.9575,3.333,8.693806927373134E-4,null,2020-06-09T11:54:24.000Z,damaged
746.0,-2.3637,1.794,7.8209,9.5004,0.60838,-1.1346,-13.165,-3.0909,5.998056273418472E-4,null,2020-06-09T11:57:04.000Z,damaged
191.0,0.66973,0.68091,1.2418,0.51643,1.9732,1.1155,-0.96257,-0.94208,6.5088E-4,null,2020-05-12T18:56:59.000Z,healthy
302.0,0.04232,-0.19306,2.8491,0.73473,5.0135,7.8863,0.78901,-1.371,6.4831E-4,null,2020-05-18T17:14:35.000Z,healthy
493.0,0.28982,0.22176,0.20614,1.4292,-1.5971,-8.5537,-2.3791,0.95671,6.1358E-4,null,2020-05-30T23:10:40.000Z,healthy
653.0,-0.48652,2.5184,0.73476,4.5721,-5.2783,-3.9596,-6.1231,2.3725,3.0579903293476287E-4,null,2020-06-09T11:55:31.000Z,damaged
747.0,4.0979,-3.7806,-0.78181,1.1041,5.0307,11.014,2.84,3.0842,2.5016115934876226E-4,null,2020-06-09T11:57:05.000Z,damaged
550.0,1.8312,1.405,-2.3941,-4.7337,7.8125,-9.966,-4.7308,0.028624,5.107964766355662E-4,null,2020-06-09T11:53:48.000Z,damaged
506.0,-5.6073,7.6442,-2.5145,-0.17694,0.83481,-6.3386,-4.9215,5.6524,5.990000083547827E-4,null,2020-06-09T11:53:04.000Z,damaged
743.0,-4.5583,-1.4384,10.942,7.2017,-0.17884,13.384,1.193,-2.5003,9.285088090572804E-4,null,2020-06-09T11:57:01.000Z,damaged
650.0,-6.9949,-0.17,1.8508,-5.5761,3.6445,-3.9845,6.0247,2.6145,1.9377908457578986E-4,null,2020-06-09T11:55:28.000Z,damaged
718.0,-2.5104,-3.439,-8.1755,-5.3346,-0.44204,-0.24694,-0.44949,5.6991,6.236593411107892E-4,null,2020-06-09T11:56:36.000Z,damaged
109.0,0.015515,-0.49746,1.5992,-1.744,-1.8929,0.99482,0.98568,1.5491,6.0972E-4,null,2020-05-22T06:19:51.000Z,healthy
209.0,3.4027,0.52977,2.035,-0.065672,-2.1237,4.0835,0.46041,-4.263,5.8657E-4,null,2020-06-06T01:41:35.000Z,healthy
656.0,2.3051,-5.7858,0.74149,0.3819,-3.8361,3.881,-10.395,2.8921,5.478320945347507E-4,null,2020-06-09T11:55:34.000Z,damaged
372.0,-0.20632,-1.9042,3.7687,1.4945,3.8367,-4.0058,-0.8732,-1.1269,5.6855E-4,null,2020-06-03T00:19:48.000Z,healthy
23.0,-1.1414,-0.053987,1.45,1.3877,7.1239,-4.0311,-3.4503,-1.3798,6.1615E-4,null,2020-05-28T11:28:17.000Z,healthy
747.0,-2.2492,3.6717,-4.9676,-2.3725,8.9366,-9.7599,11.896,1.4977,8.057121960949156E-4,null,2020-06-09T11:57:05.000Z,damaged
160.0,-1.1487,-0.25792,-1.4742,-1.217,2.1183,3.3312,-2.3226,-0.84392,6.3159E-4,null,2020-05-15T03:20:44.000Z,healthy
592.0,0.20606,0.39622,5.3565,-1.5495,-1.0119,4.4226,0.28263,-1.0079,6.004861259053673E-4,null,2020-06-09T11:54:30.000Z,damaged
518.0,0.17829,2.1134,-6.428,3.1282,-5.5789,-3.7023,-2.0313,-1.7405,6.348446028990681E-4,null,2020-06-09T11:53:16.000Z,damaged
147.0,-1.8743,1.6996,-0.78051,-7.6929,1.6408,0.77888,0.028253,-1.4387,6.1872E-4,null,2020-05-25T08:25:37.000Z,healthy
681.0,-0.4136,-8.8812,-1.3863,3.6552,3.7901,-6.7871,0.64647,-0.27137,3.846685442051534E-5,null,2020-06-09T11:55:59.000Z,damaged
596.0,-3.4544,-1.3124,1.0881,-0.73314,-3.6372,0.78789,-6.7901,-3.9399,4.7416123594813653E-4,null,2020-06-09T11:54:34.000Z,damaged
331.0,-0.47113,-0.17517,1.9027,0.1542,0.96884,12.219,4.2852,2.7221,6.2001E-4,null,2020-05-13T04:08:04.000Z,healthy
521.0,1.6843,0.46306,-1.0826,-6.3327,4.9771,-4.6188,11.227,0.4623,4.3823350255783243E-4,null,2020-06-09T11:53:19.000Z,damaged
653.0,-0.59247,-3.8929,-4.2751,-3.9686,0.3058,-5.0612,4.2737,1.4573,5.447284923811476E-4,null,2020-06-09T11:55:31.000Z,damaged
11.0,0.98691,-1.055,-2.1359,-1.3807,4.0191,-1.0258,-2.3306,-0.8483,6.4316E-4,null,2020-05-12T17:35:30.000Z,healthy
580.0,1.5767,-0.13013,2.87,5.1058,9.364,-6.5426,-2.6684,12.267,9.565232961503718E-4,null,2020-06-09T11:54:18.000Z,damaged
416.0,1.6278,-1.26,0.27428,-3.1772,1.2606,1.1284,0.54114,0.48344,4.8644,null,2020-05-21T08:54:58.000Z,healthy
611.0,-0.41,3.0287,-1.7115,-0.91966,-1.2172,-26.097,-11.021,-3.4482,5.293081624066343E-5,null,2020-06-09T11:54:49.000Z,damaged
508.0,1.9737,1.4453,-3.6387,-4.0422,7.4782,-6.6647,-6.0443,5.4826,3.28124726682683E-4,null,2020-06-09T11:53:06.000Z,damaged
141.0,0.20737,1.0601,-1.777,4.9935,0.29365,1.1803,-0.35154,1.8911,-0.0078364,null,2020-05-16T16:58:24.000Z,healthy
233.0,-0.74272,0.20654,0.62424,1.0088,0.23106,-1.3846,-1.7429,-0.30412,6.1615E-4,null,2020-05-19T22:27:24.000Z,healthy
629.0,3.4423,0.34805,5.82,0.80454,-3.5839,-10.577,-4.2557,-2.2987,1.3968784743975093E-4,null,2020-06-09T11:55:07.000Z,damaged
518.0,-3.9769,-1.4274,-1.7185,2.8884,1.1422,2.2045,10.543,-2.5053,2.8721177098801366E-4,null,2020-06-09T11:53:16.000Z,damaged
76.0,-1.4697,3.8915,1.591,0.83801,-1.5447,-10.14,-0.13837,-2.056,6.0586E-4,null,2020-05-11T11:09:08.000Z,healthy
545.0,9.1161,-0.10141,6.2105,2.6382,-2.0085,-5.7213,2.5064,-0.58433,5.315587361186285E-4,null,2020-06-09T11:53:43.000Z,damaged
531.0,2.0697,3.1655,-1.0074,-5.1375,-5.2521,3.7749,-4.4075,-4.8951,5.26432501935199E-5,null,2020-06-09T11:53:29.000Z,damaged
498.0,-0.27639,0.32579,2.6623,0.97045,-0.31406,-4.6912,-2.4725,0.9754,6.123E-4,null,2020-05-21T00:04:04.000Z,healthy
625.0,5.7737,-4.8313,-2.618,-3.0552,-0.86266,2.5443,-5.6616,4.2629,9.76178945073176E-4,null,2020-06-09T11:55:03.000Z,damaged
177.0,0.10635,-3.007,-1.6449,0.58573,6.8009,-0.96481,-1.8574,1.8394,6.2387E-4,null,2020-05-20T18:10:47.000Z,healthy
360.0,0.86898,-1.6829,-0.95952,-3.4846,-1.2453,4.8512,1.3611,1.1302,6.303E-4,null,2020-05-17T07:12:02.000Z,healthy
201.0,-0.29825,-0.30824,-0.99559,-2.123,-3.9221,9.5845,3.5745,3.3168,5.8142E-4,null,2020-06-07T21:46:59.000Z,healthy
477.0,-0.03194,2.5385,-0.96706,-1.3849,-3.7207,4.8434,5.7326,0.20654,6.0071E-4,null,2020-05-16T06:28:43.000Z,healthy
508.0,-0.35914,-1.2201,-5.118,0.68846,3.5413,-11.354,3.0622,-1.4285,5.020314817643762E-4,null,2020-06-09T11:53:06.000Z,damaged
302.0,0.94552,-0.49432,0.73498,-5.2704,-1.8229,8.2866,5.7235,3.0906,6.2773E-4,null,2020-05-15T14:30:00.000Z,healthy
542.0,-1.3711,0.17572,-4.2284,-2.0137,7.2413,-15.315,-8.5581,3.4674,8.753737070869646E-4,null,2020-06-09T11:53:40.000Z,damaged
661.0,2.2144,1.3463,-3.0827,3.4813,2.3118,18.351,-3.7909,1.6983,9.393117418438859E-4,null,2020-06-09T11:55:39.000Z,damaged
26.0,-0.1538,0.68662,0.85051,0.58016,1.2895,-3.3604,-1.5249,0.41736,5.9686E-4,null,2020-05-25T12:14:13.000Z,healthy
623.0,3.5226,-1.8042,-0.6165,0.66019,4.5466,7.7323,4.3937,-3.5106,1.9350032400923466E-4,null,2020-06-09T11:55:01.000Z,damaged
693.0,-1.1246,1.712,-2.2888,-0.74524,0.74426,9.3455,-12.372,1.627,6.403805766101778E-6,null,2020-06-09T11:56:11.000Z,damaged
701.0,1.1973,-3.8751,4.1665,-0.8975,2.9637,1.1606,0.26121,3.5654,5.193022809336101E-4,null,2020-06-09T11:56:19.000Z,damaged
692.0,-1.0051,-5.2646,-2.0321,-1.3227,-4.9251,5.508,0.27266,3.2003,7.381878742765153E-4,null,2020-06-09T11:56:10.000Z,damaged
318.0,0.99566,-0.096245,1.4238,4.0834,-0.73708,5.7487,1.6314,0.34998,6.2387E-4,null,2020-05-13T08:40:21.000Z,healthy
150.0,-1.3972,4.4234,-2.3042,0.73243,-2.2351,3.0722,1.9902,-1.5353,6.0329E-4,null,2020-05-21T05:04:58.000Z,healthy
631.0,-2.714,-3.653,-0.94015,0.89942,0.46345,-4.9496,-4.5551,1.1035,9.898177712294523E-4,null,2020-06-09T11:55:09.000Z,damaged
194.0,-0.59396,1.2385,-1.9658,5.0358,1.7425,-7.7096,0.22763,-1.1105,6.1487E-4,null,2020-05-22T22:31:23.000Z,healthy
656.0,-1.887,-4.8544,-3.6543,-4.8138,-7.7824,-3.5996,-2.6894,-0.044893,2.2098305130651697E-5,null,2020-06-09T11:55:34.000Z,damaged
346.0,-0.24932,-1.4128,-1.232,-0.2177,-2.9587,-2.2695,-1.0508,0.096027,6.1615E-4,null,2020-05-28T01:13:46.000Z,healthy
691.0,2.7402,4.3812,-5.7913,-1.0567,9.2128,5.9913,-1.168,4.3027,9.813792287920382E-4,null,2020-06-09T11:56:09.000Z,damaged
392.0,0.56832,0.63185,-3.4716,3.0389,-3.2354,2.5543,-0.6145,1.8495,6.0972E-4,null,2020-05-25T06:38:34.000Z,healthy
301.0,-0.91974,0.020545,0.23116,-0.97601,-1.4938,-1.0641,-0.60006,1.9842,4.8508,null,2020-05-26T10:44:21.000Z,healthy
301.0,0.57615,0.26727,1.9971,2.0547,-0.87943,8.2289,0.61749,0.48506,6.3417E-4,null,2020-05-12T21:31:43.000Z,healthy
266.0,1.2392,1.8249,-1.7619,-5.0209,1.1032,5.3302,0.54797,1.0801,5.9943E-4,null,2020-06-08T03:43:42.000Z,healthy
343.0,0.36052,-0.30544,-1.6886,1.8816,-0.83452,-2.4699,-0.75687,-0.60383,6.4703E-4,null,2020-05-13T23:35:43.000Z,healthy
142.0,1.0248,-1.3689,1.3333,-0.22193,1.8012,0.22948,-0.85192,1.1514,6.2773E-4,null,2020-06-07T06:06:37.000Z,healthy
515.0,3.8569,0.070333,-0.23974,2.5927,2.4023,6.7538,-0.13107,3.6511,1.4013454826786244E-4,null,2020-06-09T11:53:13.000Z,damaged
617.0,-4.4932,-0.86686,-3.2776,-3.001,-0.36981,5.2885,0.82433,0.41839,3.155156436806481E-4,null,2020-06-09T11:54:55.000Z,damaged
613.0,2.0916,-0.46967,-2.3005,-0.97453,3.4142,-5.0289,12.693,-1.0838,9.437590343336628E-4,null,2020-06-09T11:54:51.000Z,damaged
594.0,-4.5792,-3.6156,10.865,2.6514,-3.0381,15.898,-7.1009,-1.4606,1.583033328580138E-4,null,2020-06-09T11:54:32.000Z,damaged
196.0,0.90831,-1.0906,-2.8715,-3.7896,-2.6861,8.8653,2.819,-0.78983,6.2902E-4,null,2020-05-11T03:53:47.000Z,healthy
526.0,-2.6773,-2.463,1.2202,-2.7125,-2.1514,-2.5955,-1.0776,0.31039,2.1818587466777573E-4,null,2020-06-09T11:53:24.000Z,damaged
141.0,0.7063,2.0639,0.40136,4.7052,-1.5382,4.2005,-0.88506,-2.3776,6.2387E-4,null,2020-06-02T11:42:58.000Z,healthy
509.0,2.5111,-3.2329,0.36583,-6.4405,4.626,0.27718,13.916,0.47769,2.2601245718141273E-4,null,2020-06-09T11:53:07.000Z,damaged
589.0,-2.6853,1.7672,-4.2154,-2.2851,-3.3177,3.3195,-7.1649,-0.81811,5.005180758341233E-4,null,2020-06-09T11:54:27.000Z,damaged
659.0,-0.73997,0.53307,0.056744,-3.8852,4.5022,-6.5451,-1.9909,-8.593,2.7637126411519497E-5,null,2020-06-09T11:55:37.000Z,damaged
545.0,-1.164,3.9428,-3.5477,-1.8317,1.9103,-7.5089,2.9626,-1.8115,9.606224321119942E-4,null,2020-06-09T11:53:43.000Z,damaged
265.0,0.78073,3.8031,-0.71653,2.4474,0.70183,-3.3795,-2.0354,-1.8259,6.5732E-4,null,2020-06-01T04:32:25.000Z,healthy
609.0,2.052,-2.6902,5.4373,-3.2475,2.5097,1.327,7.9983,5.4149,4.6675538654800786E-4,null,2020-06-09T11:54:47.000Z,damaged
528.0,1.7669,4.5027,7.6009,9.1462,-4.2605,-7.2775,0.70223,-2.2179,2.712683194555323E-4,null,2020-06-09T11:53:26.000Z,damaged
26.0,-0.77055,0.28329,2.1005,-2.2278,2.1774,7.5502,2.8568,3.7045,6.3545E-4,null,2020-05-18T09:21:50.000Z,healthy
567.0,1.4109,1.9273,-4.0505,2.3951,1.8506,3.2565,-7.8855,-2.7195,6.177837072386753E-4,null,2020-06-09T11:54:05.000Z,damaged
515.0,0.8223,2.6215,0.1041,2.2564,-3.1805,9.6434,7.6868,-2.3229,7.277077909324958E-4,null,2020-06-09T11:53:13.000Z,damaged
491.0,0.31433,-0.30271,1.0103,1.8329,1.373,8.0212,4.7602,-0.99204,6.0201E-4,null,2020-05-31T11:47:59.000Z,healthy
619.0,2.6136,2.1814,-5.5622,-8.3476,-1.5784,-6.6393,6.5287,2.4623,7.622490918554875E-4,null,2020-06-09T11:54:57.000Z,damaged
654.0,-3.8353,0.031665,2.094,2.6802,1.8002,-8.2122,10.286,5.0004,8.427751940884883E-4,null,2020-06-09T11:55:32.000Z,damaged
592.0,-4.3265,-0.469,4.2764,3.1097,-4.0021,-4.5152,-2.2248,-8.3167,4.946634217598303E-4,null,2020-06-09T11:54:30.000Z,damaged
475.0,0.10315,-1.2651,-1.5065,-0.007015,-0.91956,-2.8692,-2.5304,1.0615,5.9043E-4,null,2020-05-13T19:31:42.000Z,healthy
617.0,-4.4236,0.77366,-2.6734,1.4518,3.821,-3.8236,-6.9186,3.9077,7.354238059184568E-4,null,2020-06-09T11:54:55.000Z,damaged
500.0,-2.7963,0.59754,-2.1394,2.6466,2.0391,4.138,-1.9338,0.4055,2.1294397881187598E-4,null,2020-06-09T11:52:58.000Z,healthy
704.0,-1.7059,3.8554,0.43338,2.0845,-1.8182,14.637,6.1526,-3.381,1.0101020593769117E-4,null,2020-06-09T11:56:22.000Z,damaged
55.0,-1.3971,0.42982,-0.57976,-1.0713,1.0713,-9.3551,-1.9382,0.96815,5.8657E-4,null,2020-05-16T09:27:34.000Z,healthy
547.0,5.0931,-2.6557,4.2774,5.3912,2.8006,5.8007,-4.1553,-5.9797,1.707512311463305E-4,null,2020-06-09T11:53:45.000Z,damaged
492.0,-1.8254,-2.7522,-1.0512,-0.33864,0.92393,4.416,-3.3016,1.0494,6.4188E-4,null,2020-05-17T18:03:53.000Z,healthy
677.0,-2.2549,0.97524,-0.15115,1.5555,-1.6786,9.1995,-3.7368,2.6488,3.3949357189688744E-4,null,2020-06-09T11:55:55.000Z,damaged
570.0,-1.9638,-0.067213,-0.86673,-3.9888,-1.0342,10.889,-7.9615,8.6813,4.5911638583579704E-4,null,2020-06-09T11:54:08.000Z,damaged
269.0,0.60645,-0.12476,-0.25746,-2.0865,0.0012165,-2.7143,-0.0077278,0.85541,6.2644E-4,null,2020-05-28T00:41:26.000Z,healthy
208.0,0.9697,-2.1383,0.4255,2.5094,3.5979,5.121,0.10731,0.27955,6.586E-4,null,2020-05-24T05:09:54.000Z,healthy
678.0,5.9384,2.0619,2.3409,0.11081,1.1055,-9.6833,8.6892,-3.4278,5.128193193740302E-4,null,2020-06-09T11:55:56.000Z,damaged
686.0,1.8377,2.3227,-3.7828,-5.7869,-1.247,-0.8873,6.5932,6.1164,1.462994307414134E-4,null,2020-06-09T11:56:04.000Z,damaged
689.0,-6.3417,1.2667,-3.3092,1.2328,2.5974,8.2303,-10.147,2.4326,8.137265162467323E-5,null,2020-06-09T11:56:07.000Z,damaged
611.0,-3.9999,-0.90229,-2.3403,-0.59562,-0.072107,-3.5349,-2.9938,0.31944,1.1076183817796092E-4,null,2020-06-09T11:54:49.000Z,damaged
258.0,1.057,-1.5915,0.58514,1.0626,2.1444,4.9374,0.15231,-1.0161,6.3417E-4,null,2020-06-08T00:25:56.000Z,healthy
668.0,3.1994,1.1733,-3.4705,-1.5687,6.1481,17.332,-2.0891,4.0287,2.53532679527931E-4,null,2020-06-09T11:55:46.000Z,damaged
615.0,0.60517,-5.4473,10.994,12.629,1.0513,-8.9676,6.0228,-4.3578,1.0256505138346062E-4,null,2020-06-09T11:54:53.000Z,damaged
526.0,3.206,1.5834,0.84586,-4.8827,-6.8207,4.5693,6.5308,-2.97,8.026374801452826E-4,null,2020-06-09T11:53:24.000Z,damaged
61.0,0.75434,1.0518,-2.1892,-0.23463,-2.6349,2.5492,-1.1485,-2.5797,6.123E-4,null,2020-05-17T16:44:33.000Z,healthy
722.0,2.8504,1.3341,-1.4991,2.5159,5.5562,10.338,-8.2731,1.5984,3.233196948962432E-4,null,2020-06-09T11:56:40.000Z,damaged
295.0,-0.0070248,-0.94154,0.31299,0.16605,4.2457,-0.065143,-0.82832,0.62337,6.11E-4,null,2020-06-05T01:37:09.000Z,healthy
671.0,-0.58569,-2.658,3.7012,4.1306,-0.59613,8.4447,-12.557,-1.268,5.972443597079309E-4,null,2020-06-09T11:55:49.000Z,damaged
364.0,-1.7375,-5.3475,0.77094,-2.8978,4.9646,-0.91642,-2.0698,0.8161,0.0039786,null,2020-05-11T07:57:44.000Z,healthy
652.0,0.1459,-2.4284,9.2116,6.9106,-1.1573,6.0541,3.1393,3.1993,6.82275419388006E-4,null,2020-06-09T11:55:30.000Z,damaged
524.0,-2.2892,2.1954,-2.6656,-1.6359,2.3292,8.1019,9.0123,0.95364,1.0441841922920925E-4,null,2020-06-09T11:53:22.000Z,damaged
674.0,-3.6239,-0.27523,4.0322,4.3307,1.5775,14.627,-5.9862,0.67205,8.481707958122822E-4,null,2020-06-09T11:55:52.000Z,damaged
562.0,1.0828,0.26903,-0.50784,-6.252,-2.0412,5.8118,5.5809,-2.171,2.2731275549093955E-4,null,2020-06-09T11:54:00.000Z,damaged
520.0,-1.4378,0.43162,8.0535,4.9001,-2.2866,-10.433,-0.54747,-3.9548,5.828869661650422E-4,null,2020-06-09T11:53:18.000Z,damaged
206.0,0.64646,-0.29883,0.46233,3.1693,4.1697,-3.4039,-0.4177,-3.7909,6.0972E-4,null,2020-05-26T15:49:22.000Z,healthy
613.0,0.66456,0.73854,-4.5124,-4.8495,4.4167,3.7186,8.906,1.7541,7.894078894050688E-4,null,2020-06-09T11:54:51.000Z,damaged
687.0,-2.0483,0.76955,-4.0565,-0.27265,1.3273,-4.2683,-3.9843,-3.9726,7.024180640327687E-4,null,2020-06-09T11:56:05.000Z,damaged
716.0,3.0299,1.0224,3.6208,2.9196,-0.50248,1.9623,1.9393,-8.8865,8.361374495345879E-4,null,2020-06-09T11:56:34.000Z,damaged
140.0,-2.5217,-0.09996,-1.6977,1.8573,-0.77696,-12.479,-2.8893,0.89782,6.0201E-4,null,2020-06-03T16:51:46.000Z,healthy
696.0,-2.459,6.5434,6.9082,-0.56519,-0.7733,8.0052,9.3725,-6.4599,6.646288908532601E-4,null,2020-06-09T11:56:14.000Z,damaged
261.0,-0.42513,-3.1296,2.5747,-2.195,-3.8555,4.0112,0.87606,2.7826,6.0715E-4,null,2020-05-27T12:23:05.000Z,healthy
351.0,0.52778,-0.82735,4.2493,0.56432,0.68196,-3.5246,-4.4006,-0.1614,0.19136,null,2020-05-15T19:54:02.000Z,healthy
543.0,2.0728,-1.1571,1.8894,1.3401,-0.54603,6.2935,4.4092,2.649,9.547679935524817E-4,null,2020-06-09T11:53:41.000Z,damaged
729.0,4.8325,1.4425,-7.634,4.1342,1.0432,17.293,-4.1073,3.4936,9.32691515535541E-4,null,2020-06-09T11:56:47.000Z,damaged
558.0,4.7132,0.85227,1.919,4.6201,-6.0632,-4.326,-16.112,1.2559,8.198587783535623E-4,null,2020-06-09T11:53:56.000Z,damaged
544.0,3.3923,-3.1259,2.3585,2.7595,-2.9616,1.0965,-5.5043,-2.6972,2.2160806579902726E-4,null,2020-06-09T11:53:42.000Z,damaged
708.0,-1.9834,2.5621,-4.5424,-7.1634,-3.8175,-1.9166,-0.33256,-0.7393,5.535301183318423E-4,null,2020-06-09T11:56:26.000Z,damaged
631.0,-5.2761,-1.5947,-1.4801,3.6462,-4.771,0.87149,-3.1596,2.7467,3.2580697984827613E-4,null,2020-06-09T11:55:09.000Z,damaged
329.0,0.40495,-1.2536,2.2762,3.4656,0.75474,-2.154,-0.51726,1.2424,6.2773E-4,null,2020-06-03T09:18:24.000Z,healthy
287.0,0.20025,2.3128,3.9329,4.0388,1.8102,-7.3603,-2.1543,-3.1313,6.0586E-4,null,2020-05-13T23:20:48.000Z,healthy
617.0,-0.95317,0.090649,0.044263,-6.5341,-0.72118,3.6314,-6.2426,4.7784,5.407523589384993E-4,null,2020-06-09T11:54:55.000Z,damaged
630.0,2.4136,-2.932,-5.4021,-1.3652,3.0964,8.008,2.6767,2.4973,1.5866402015467018E-4,null,2020-06-09T11:55:08.000Z,damaged
247.0,-0.21701,-0.017107,-0.19309,-3.5533,1.9408,4.835,-0.40919,-0.40272,6.4703E-4,null,2020-06-02T12:38:12.000Z,healthy
199.0,-0.92874,2.3012,-1.1596,2.2787,3.0374,-0.10194,-2.0291,2.1341,5.9943E-4,null,2020-06-02T23:31:41.000Z,healthy
206.0,0.92014,-1.8534,-1.7297,2.4582,-0.75399,1.6729,0.74077,0.28783,6.1872E-4,null,2020-05-20T16:58:08.000Z,healthy
728.0,0.30511,-1.0626,-5.434,6.6612,0.90894,-1.8707,-6.8557,-0.22956,1.3675265758677523E-4,null,2020-06-09T11:56:46.000Z,damaged
722.0,0.1455,1.123,-1.2738,6.2976,-5.5415,-12.138,-11.277,-3.7759,1.5463562906085871E-4,null,2020-06-09T11:56:40.000Z,damaged
500.0,-2.1154,1.8681,-6.3781,-5.6924,2.8633,-15.975,-0.076541,-9.0821,2.986880072129334E-4,null,2020-06-09T11:52:58.000Z,healthy
630.0,-2.1134,-0.103,4.7322,2.8561,-3.7499,-12.692,-3.3436,-0.77256,2.9397952156332084E-4,null,2020-06-09T11:55:08.000Z,damaged
281.0,0.01743,3.0859,0.6759,-1.4733,-1.0816,-8.4358,0.63193,0.11161,6.4316E-4,null,2020-05-28T06:49:17.000Z,healthy
710.0,-5.5271,4.4349,-0.52827,10.925,-2.2108,-8.4647,-20.336,0.58033,3.000064307552412E-4,null,2020-06-09T11:56:28.000Z,damaged
659.0,1.3308,4.4205,-1.5018,1.3926,-2.0321,-13.27,-12.988,1.0348,8.432714300848873E-4,null,2020-06-09T11:55:37.000Z,damaged
688.0,-3.8685,-2.8626,1.4221,-3.3438,-0.69845,7.9074,3.2888,-4.8536,6.517740941841777E-4,null,2020-06-09T11:56:06.000Z,damaged
246.0,1.2725,0.86786,1.5333,-2.8715,1.4835,-0.72366,1.9249,1.3276,6.0329E-4,null,2020-05-21T05:31:29.000Z,healthy
526.0,-3.4039,-0.3565,1.0982,4.5261,0.58506,3.5596,-8.7457,-3.3439,6.183576319107173E-4,null,2020-06-09T11:53:24.000Z,damaged
408.0,-0.9592,-0.80485,2.1482,-2.1754,-0.067697,-6.5321,1.8367,3.1693,6.3931E-4,null,2020-05-20T20:58:41.000Z,healthy
528.0,-1.6196,-3.9538,1.2312,-3.9969,0.98926,0.91228,-2.3821,1.4271,2.537730922732613E-4,null,2020-06-09T11:53:26.000Z,damaged
109.0,1.1042,-0.14292,-0.15425,4.4881,-2.4788,15.031,1.1426,-0.052417,6.11E-4,null,2020-05-24T12:17:01.000Z,healthy
500.0,-1.6273,-3.0359,-2.1971,-4.2163,-4.8793,-5.4049,-11.172,-1.9701,8.481527443507109E-4,null,2020-06-09T11:52:58.000Z,healthy
644.0,4.2706,1.0881,-4.9746,-4.9339,2.75,-6.099,-10.734,-11.685,2.9544455647572933E-4,null,2020-06-09T11:55:22.000Z,damaged
677.0,-2.781,-1.909,3.3055,0.30428,1.622,-5.3104,2.4437,-9.9142,8.117695238744282E-4,null,2020-06-09T11:55:55.000Z,damaged
125.0,-0.74209,1.7893,2.1777,-3.9802,-0.97841,-3.7315,1.99,2.2268,8.7214E-4,null,2020-06-07T15:27:22.000Z,healthy
